stage,seed,dimension,true_rank,strength,rank,method,train_samples,heldout_samples,field_evaluation_samples,cca_identity_diff,scale,generator_error,vector_field_cosine,orbit_shape_error,frequency_error,stability_max_real_eigenvalue
confirmation,10000,8,1,0.5,4,cca_equivalent,2000,1000,1000,0.0,1.003188554315536,0.08789728752136468,0.996275028362402,0.04315652695478459,0.018337206649646304,2.7755575615628914e-16
confirmation,10000,8,1,0.5,4,raw_svd,2000,1000,1000,0.0,1.0032513228795983,0.08778263323192921,0.9962735821810169,0.043164903677542645,0.018220925383986803,3.2959746043559335e-16
confirmation,10000,8,1,0.5,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.608224830031759e-16
confirmation,10000,8,1,1.0,4,correlon,2000,1000,1000,0.0,0.9793963405954227,0.08271159652799732,0.9966832818349535,0.04072295522826414,0.01663558081282212,3.885780586188048e-16
confirmation,10000,8,1,1.0,4,cca_equivalent,2000,1000,1000,0.0,0.9793963405954227,0.08271159652799732,0.9966832818349535,0.04072295522826414,0.01663558081282212,3.885780586188048e-16
confirmation,10000,8,1,1.0,4,raw_svd,2000,1000,1000,0.0,0.9797797103289385,0.08159541059860845,0.9967390064109157,0.04037941052742266,0.01772981698559107,7.771561172376096e-16
confirmation,10000,8,1,1.0,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.885780586188048e-16
confirmation,10000,8,2,0.1,4,correlon,2000,1000,1000,0.0,0.9853407535085892,0.09347863470912206,0.9959710593162402,0.04488285131183026,0.01571806030608231,3.3306690738754696e-16
confirmation,10000,8,2,0.1,4,cca_equivalent,2000,1000,1000,0.0,0.9853407535085892,0.09347863470912206,0.9959710593162402,0.04488285131183026,0.01571806030608231,3.3306690738754696e-16
confirmation,10000,8,2,0.1,4,raw_svd,2000,1000,1000,0.0,0.9860199461512764,0.09238288647264553,0.9960034371109768,0.04470214138619734,0.016381904203401503,4.440892098500626e-16
confirmation,10000,8,2,0.1,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,2.7755575615628914e-16
confirmation,10000,8,2,0.25,4,correlon,2000,1000,1000,0.0,1.002320295126243,0.0791377797984838,0.9969467846458544,0.039071827152985746,0.012131463730349987,2.7755575615628914e-16
confirmation,10000,8,2,0.25,4,cca_equivalent,2000,1000,1000,0.0,1.002320295126243,0.0791377797984838,0.9969467846458544,0.039071827152985746,0.012131463730349987,2.7755575615628914e-16
confirmation,10000,8,2,0.25,4,raw_svd,2000,1000,1000,0.0,1.0023029077777572,0.07932618095327094,0.9969292028274398,0.03918416244198785,0.011732326946038126,2.220446049250313e-16
confirmation,10000,8,2,0.25,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,4.996003610813204e-16
confirmation,10000,8,2,0.5,4,correlon,2000,1000,1000,0.0,0.9806680937028946,0.08309956496261942,0.9966360861794226,0.04101166797740246,0.018977419944088338,3.3306690738754696e-16
confirmation,10000,8,2,0.5,4,cca_equivalent,2000,1000,1000,0.0,0.9806680937028946,0.08309956496261942,0.9966360861794226,0.04101166797740246,0.018977419944088338,3.3306690738754696e-16
confirmation,10000,8,2,0.5,4,raw_svd,2000,1000,1000,0.0,0.9811662962061594,0.0819716501340173,0.9966816542487861,0.040732945825300675,0.019600380784263745,2.220446049250313e-16
confirmation,10000,8,2,0.5,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16
confirmation,10000,8,2,1.0,4,correlon,2000,1000,1000,0.0,0.9822766511455449,0.08653660496002974,0.9962481939256558,0.043311696309104565,0.02157292668666154,5.689893001203927e-16
confirmation,10000,8,2,1.0,4,cca_equivalent,2000,1000,1000,0.0,0.9822766511455449,0.08653660496002974,0.9962481939256558,0.043311696309104565,0.02157292668666154,5.689893001203927e-16
confirmation,10000,8,2,1.0,4,raw_svd,2000,1000,1000,0.0,0.9825109599845426,0.08610968320872175,0.9962485710724952,0.043309519320264826,0.021791795873484274,4.440892098500626e-16
confirmation,10000,8,2,1.0,4,full_state_oracle,2000,1000,1000,0.0,1.0,0.0,1.0,0.0,0.0,4.440892098500626e-16
confirmation,10000,8,4,0.1,4,correlon,2000,1000,1000,0.0,0.9958761598641211,0.08283702183635577,0.9968462677945815,0.03970977339030322,0.015655232673622267,3.3306690738754696e-16
confirmation,10000,8,4,0.1,4,cca_equivalent,2000,1000,1000,0.0,0.9958761598641211,0.08283702183635577,0.9968462677945815,0.03970977339030322,0.015655232673622267,3.3306690738754696e-16
