seed,metric,P,D,Delta,weakest_target_class,weakest_preserve_transform,strongest_destroy_target_class,strongest_destroy_transform,target_class_count,strongest_baseline_metric,strongest_baseline_delta,baseline_advantage
10062,pca_rank1_explained_variance,0.9889537941820457,1.0,-0.011046205817954347,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D5_source_swap,3,,,
10062,pearson,0.8436349587938308,1.0,-0.15636504120616923,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D8_block_shuffle,3,,,
10062,spectral_coherence,0.6608559258925151,1.0,-0.3391440741074849,direct_coupling_SCM,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10063,VAR_ARX_predictive,0.9016824055440792,1.0,-0.09831759445592081,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D1_temporal_shuffle,3,,,
10063,autocorrelation_persistence,0.7925992103505022,1.0,-0.20740078964949782,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D7_history_destruction,3,,,
10063,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.013462463972955585,-0.9865375360270444
10063,largest_covariance_eigenvalue,0.8318710421601172,1.0,-0.1681289578398828,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D2_phase_randomization,3,,,
10063,linear_CKA,0.5774459162380107,1.0,-0.42255408376198933,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10063,mutual_information,0.9596860177775028,1.0,-0.04031398222249716,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10063,pca_rank1_explained_variance,0.9865375360270444,1.0,-0.013462463972955585,direct_coupling_SCM,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10063,pearson,0.9819710423676764,1.0,-0.018028957632323594,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10063,spectral_coherence,0.7209930503683898,1.0,-0.2790069496316102,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10064,VAR_ARX_predictive,0.8915137813202654,0.9945154245975408,-0.10300164327727546,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10064,autocorrelation_persistence,0.8008484567611952,1.0,-0.1991515432388048,history_dependent_relational_mode,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10064,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,direct_coupling_SCM,D6_common_driver_replacement,3,pca_rank1_explained_variance,-2.220446049250313e-16,-0.9999999999999998
10064,largest_covariance_eigenvalue,0.8880939572258024,1.0,-0.11190604277419758,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10064,linear_CKA,0.6776638124647975,1.0,-0.32233618753520255,direct_coupling_SCM,P2_global_scaling,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10064,mutual_information,0.992200224039164,1.0,-0.007799775960836031,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D3_IAAFT_surrogate,3,,,
10064,pca_rank1_explained_variance,0.9999999999999998,1.0,-2.220446049250313e-16,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10064,pearson,0.9369955320468925,1.0,-0.06300446795310755,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10064,spectral_coherence,0.7464714028789432,1.0,-0.2535285971210568,direct_coupling_SCM,P2_global_scaling,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10065,VAR_ARX_predictive,0.9664209056170486,0.9169111329743544,0.04950977264269418,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D5_source_swap,3,,,
10065,autocorrelation_persistence,0.7791016352304135,1.0,-0.22089836476958646,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D7_history_destruction,3,,,
10065,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D6_common_driver_replacement,3,VAR_ARX_predictive,0.04950977264269418,-1.0495097726426943
10065,largest_covariance_eigenvalue,0.8791282741410568,1.0,-0.12087172585894324,history_dependent_relational_mode,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10065,linear_CKA,0.8063690606191332,1.0,-0.19363093938086684,history_dependent_relational_mode,P2_global_scaling,direct_coupling_SCM,D2_phase_randomization,3,,,
10065,mutual_information,0.9375430577851432,1.0,-0.06245694221485676,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D2_phase_randomization,3,,,
10065,pca_rank1_explained_variance,0.984563208706118,1.0,-0.01543679129388198,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D5_source_swap,3,,,
10065,pearson,0.9539827880428936,1.0,-0.046017211957106396,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D2_phase_randomization,3,,,
10065,spectral_coherence,0.7324220963158768,1.0,-0.26757790368412315,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D1_temporal_shuffle,3,,,
10066,VAR_ARX_predictive,0.9381354982580896,1.0,-0.06186450174191038,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10066,autocorrelation_persistence,0.7929567466211749,1.0,-0.20704325337882512,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D7_history_destruction,3,,,
10066,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,mutual_information,0.035568045136869286,-1.0355680451368694
10066,largest_covariance_eigenvalue,0.8914466002198881,1.0,-0.10855339978011191,history_dependent_relational_mode,P7_coarse_graining,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10066,linear_CKA,0.6752179840069265,0.8954937788580286,-0.22027579485110216,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10066,mutual_information,0.9337819908760796,0.8982139457392103,0.035568045136869286,history_dependent_relational_mode,P5_observation_noise,history_dependent_relational_mode,D5_source_swap,3,,,
10066,pca_rank1_explained_variance,0.989734504210277,1.0,-0.010265495789723023,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10066,pearson,0.8981969310928531,0.9423534948370272,-0.04415656374417409,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10066,spectral_coherence,0.6866774334094984,1.0,-0.3133225665905016,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10067,VAR_ARX_predictive,0.9347637863756316,1.0,-0.06523621362436838,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10067,autocorrelation_persistence,0.8016694652742826,1.0,-0.19833053472571738,history_dependent_relational_mode,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10067,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P5_observation_noise,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.012345534321386853,-0.9876544656786131
10067,largest_covariance_eigenvalue,0.8615646033477957,1.0,-0.13843539665220428,history_dependent_relational_mode,P7_coarse_graining,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10067,linear_CKA,0.6068995881841699,1.0,-0.3931004118158301,direct_coupling_SCM,P2_global_scaling,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10067,mutual_information,0.9712914187420436,1.0,-0.02870858125795639,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D3_IAAFT_surrogate,3,,,
10067,pca_rank1_explained_variance,0.9876544656786131,1.0,-0.012345534321386853,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10067,pearson,0.927588035255128,1.0,-0.07241196474487199,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10067,spectral_coherence,0.4601583259192829,1.0,-0.539841674080717,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10068,VAR_ARX_predictive,0.931418991242539,1.0,-0.06858100875746098,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D1_temporal_shuffle,3,,,
10068,autocorrelation_persistence,0.8091646108718878,1.0,-0.19083538912811215,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D2_phase_randomization,3,,,
10068,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,mutual_information,-0.0030552156853608237,-0.9969447843146392
10068,largest_covariance_eigenvalue,0.862509073046091,1.0,-0.13749092695390897,direct_coupling_SCM,P7_coarse_graining,history_dependent_relational_mode,D5_source_swap,3,,,
10068,linear_CKA,0.5096410702686169,1.0,-0.49035892973138306,history_dependent_relational_mode,P2_global_scaling,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10068,mutual_information,0.9969447843146392,1.0,-0.0030552156853608237,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10068,pca_rank1_explained_variance,0.9896364147073434,1.0,-0.010363585292656574,persistent_shared_mode,P5_observation_noise,history_dependent_relational_mode,D5_source_swap,3,,,
10068,pearson,0.9021728003783054,1.0,-0.09782719962169462,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10068,spectral_coherence,0.7622850546859954,1.0,-0.2377149453140046,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10069,VAR_ARX_predictive,0.9702332308068377,1.0,-0.029766769193162346,direct_coupling_SCM,P6_time_reparameterization,history_dependent_relational_mode,D2_phase_randomization,3,,,
10069,autocorrelation_persistence,0.7872055576957844,1.0,-0.21279444230421563,history_dependent_relational_mode,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10069,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.009922472388167014,-0.990077527611833
10069,largest_covariance_eigenvalue,0.8738596326393017,1.0,-0.12614036736069834,history_dependent_relational_mode,P7_coarse_graining,direct_coupling_SCM,D5_source_swap,3,,,
10069,linear_CKA,0.6287009998523161,1.0,-0.3712990001476839,persistent_shared_mode,P2_global_scaling,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10069,mutual_information,0.9851370928438596,1.0,-0.01486290715614036,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D7_history_destruction,3,,,
10069,pca_rank1_explained_variance,0.990077527611833,1.0,-0.009922472388167014,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D5_source_swap,3,,,
10069,pearson,0.9137846993091968,1.0,-0.08621530069080319,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10069,spectral_coherence,0.7162029982942353,1.0,-0.2837970017057647,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10070,VAR_ARX_predictive,0.919303313108363,0.9576875741037162,-0.03838426099535319,direct_coupling_SCM,P2_global_scaling,history_dependent_relational_mode,D6_common_driver_replacement,3,,,
10070,autocorrelation_persistence,0.797362330611872,1.0,-0.202637669388128,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D7_history_destruction,3,,,
10070,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,direct_coupling_SCM,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.007181678095943611,-0.9928183219040564
10070,largest_covariance_eigenvalue,0.8649154523269538,1.0,-0.13508454767304623,direct_coupling_SCM,P7_coarse_graining,direct_coupling_SCM,D7_history_destruction,3,,,
10070,linear_CKA,0.631467448381681,1.0,-0.368532551618319,history_dependent_relational_mode,P2_global_scaling,direct_coupling_SCM,D7_history_destruction,3,,,
10070,mutual_information,0.9709482909855948,1.0,-0.029051709014405236,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D7_history_destruction,3,,,
10070,pca_rank1_explained_variance,0.9928183219040564,1.0,-0.007181678095943611,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D7_history_destruction,3,,,
10070,pearson,0.7956743230756185,1.0,-0.20432567692438153,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D7_history_destruction,3,,,
10070,spectral_coherence,0.744588789131447,1.0,-0.255411210868553,direct_coupling_SCM,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10071,VAR_ARX_predictive,0.8637121401846161,1.0,-0.13628785981538394,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D8_block_shuffle,3,,,
10071,autocorrelation_persistence,0.8105222974106132,1.0,-0.1894777025893868,direct_coupling_SCM,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10071,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,direct_coupling_SCM,D2_phase_randomization,3,pca_rank1_explained_variance,-0.011099660333737216,-0.9889003396662628
10071,largest_covariance_eigenvalue,0.8790117868441601,1.0,-0.12098821315583985,history_dependent_relational_mode,P7_coarse_graining,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10071,linear_CKA,0.6633950088493938,1.0,-0.33660499115060616,history_dependent_relational_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10071,mutual_information,0.9628085532418728,1.0,-0.037191446758127245,history_dependent_relational_mode,P5_observation_noise,history_dependent_relational_mode,D2_phase_randomization,3,,,
10071,pca_rank1_explained_variance,0.9889003396662628,1.0,-0.011099660333737216,direct_coupling_SCM,P5_observation_noise,direct_coupling_SCM,D6_common_driver_replacement,3,,,
10071,pearson,0.9313633393428628,1.0,-0.06863666065713725,persistent_shared_mode,P4_orthogonal_basis_rotation,history_dependent_relational_mode,D2_phase_randomization,3,,,
10071,spectral_coherence,0.6584858497465922,1.0,-0.3415141502534078,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10072,VAR_ARX_predictive,0.8957754069712749,0.9578123804640588,-0.06203697349278392,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10072,autocorrelation_persistence,0.7900201762893417,1.0,-0.20997982371065826,direct_coupling_SCM,P7_coarse_graining,history_dependent_relational_mode,D2_phase_randomization,3,,,
10072,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,pca_rank1_explained_variance,-0.009314722887171833,-0.9906852771128282
10072,largest_covariance_eigenvalue,0.8795172654438986,1.0,-0.12048273455610137,history_dependent_relational_mode,P7_coarse_graining,direct_coupling_SCM,D7_history_destruction,3,,,
10072,linear_CKA,0.5427531794485215,1.0,-0.4572468205514785,direct_coupling_SCM,P2_global_scaling,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10072,mutual_information,0.9103751538609978,1.0,-0.08962484613900223,history_dependent_relational_mode,P5_observation_noise,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10072,pca_rank1_explained_variance,0.9906852771128282,1.0,-0.009314722887171833,persistent_shared_mode,P5_observation_noise,direct_coupling_SCM,D7_history_destruction,3,,,
10072,pearson,0.848544593438201,1.0,-0.151455406561799,persistent_shared_mode,P4_orthogonal_basis_rotation,direct_coupling_SCM,D3_IAAFT_surrogate,3,,,
10072,spectral_coherence,0.6074764560030228,1.0,-0.3925235439969772,persistent_shared_mode,P2_global_scaling,persistent_shared_mode,D6_common_driver_replacement,3,,,
10073,VAR_ARX_predictive,0.9062652966080772,1.0,-0.0937347033919228,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D2_phase_randomization,3,,,
10073,autocorrelation_persistence,0.7897724105854564,1.0,-0.21022758941454356,history_dependent_relational_mode,P7_coarse_graining,persistent_shared_mode,D5_source_swap,3,,,
10073,correlon_v1,0.0,1.0,-1.0,direct_coupling_SCM,P1_node_permutation,persistent_shared_mode,D6_common_driver_replacement,3,mutual_information,-0.037036438737299004,-0.962963561262701
10073,largest_covariance_eigenvalue,0.8468978320489721,1.0,-0.15310216795102793,history_dependent_relational_mode,P7_coarse_graining,direct_coupling_SCM,D7_history_destruction,3,,,
10073,linear_CKA,0.3935396167262425,1.0,-0.6064603832737575,persistent_shared_mode,P2_global_scaling,history_dependent_relational_mode,D3_IAAFT_surrogate,3,,,
