stage,seed,negative_class,metric,score,direct_edge,mechanism,T_iso,T_floor,T_pers
pilot,2,matched_spectrum,pearson,0.0746997418464503,False,independent_phase_randomized_target_spectra,,,
pilot,2,matched_spectrum,mutual_information,0.0160768113729991,False,independent_phase_randomized_target_spectra,,,
pilot,2,matched_spectrum,largest_covariance_eigenvalue,1.4410874123033823,False,independent_phase_randomized_target_spectra,,,
pilot,2,matched_spectrum,pca_rank1_explained_variance,0.12009061769194851,False,independent_phase_randomized_target_spectra,,,
pilot,2,matched_spectrum,spectral_coherence,0.15014342599919478,False,independent_phase_randomized_target_spectra,,,
pilot,2,matched_spectrum,autocorrelation_persistence,0.6073100032733133,False,independent_phase_randomized_target_spectra,,,
pilot,2,matched_spectrum,linear_CKA,0.03297233728412623,False,independent_phase_randomized_target_spectra,,,
pilot,2,matched_spectrum,VAR_ARX_predictive,0.03313264711346969,False,independent_phase_randomized_target_spectra,,,
pilot,2,matched_autocorrelation,correlon_v1,0.03945395599083241,False,separate_VAR1_autocorrelation_match,0.06508694160387467,0.02391592852526772,-0.0006848411608367244
pilot,2,matched_autocorrelation,pearson,0.048433831911159825,False,separate_VAR1_autocorrelation_match,,,
pilot,2,matched_autocorrelation,mutual_information,0.007495953920103493,False,separate_VAR1_autocorrelation_match,,,
pilot,2,matched_autocorrelation,largest_covariance_eigenvalue,1.7150285135219987,False,separate_VAR1_autocorrelation_match,,,
pilot,2,matched_autocorrelation,pca_rank1_explained_variance,0.14291904279349993,False,separate_VAR1_autocorrelation_match,,,
pilot,2,matched_autocorrelation,spectral_coherence,0.1250737941882294,False,separate_VAR1_autocorrelation_match,,,
pilot,2,matched_autocorrelation,autocorrelation_persistence,0.5889800164048306,False,separate_VAR1_autocorrelation_match,,,
pilot,2,matched_autocorrelation,linear_CKA,0.013043402717377056,False,separate_VAR1_autocorrelation_match,,,
pilot,2,matched_autocorrelation,VAR_ARX_predictive,0.02996011249746172,False,separate_VAR1_autocorrelation_match,,,
pilot,2,switching_mode,correlon_v1,0.0,False,switching_direct_edge,-0.02750750162922476,-0.025825593460342397,0.008290604348564379
pilot,2,switching_mode,pearson,0.0635698893451665,False,switching_direct_edge,,,
pilot,2,switching_mode,mutual_information,0.011693494247689618,False,switching_direct_edge,,,
pilot,2,switching_mode,largest_covariance_eigenvalue,1.496129808768933,False,switching_direct_edge,,,
pilot,2,switching_mode,pca_rank1_explained_variance,0.12467748406407776,False,switching_direct_edge,,,
pilot,2,switching_mode,spectral_coherence,0.12057574603495687,False,switching_direct_edge,,,
pilot,2,switching_mode,autocorrelation_persistence,0.6075764514442926,False,switching_direct_edge,,,
pilot,2,switching_mode,linear_CKA,0.023486423574826228,False,switching_direct_edge,,,
pilot,2,switching_mode,VAR_ARX_predictive,0.040316056797781996,False,switching_direct_edge,,,
pilot,2,transient_mode,correlon_v1,0.0,False,transient_direct_edge,0.0013883444514607712,-0.020176588252286975,0.08009407218993625
pilot,2,transient_mode,pearson,0.0544773741322127,False,transient_direct_edge,,,
pilot,2,transient_mode,mutual_information,0.009286338629204471,False,transient_direct_edge,,,
pilot,2,transient_mode,largest_covariance_eigenvalue,1.3238104610346506,False,transient_direct_edge,,,
pilot,2,transient_mode,pca_rank1_explained_variance,0.11031753841955416,False,transient_direct_edge,,,
pilot,2,transient_mode,spectral_coherence,0.14102580009412855,False,transient_direct_edge,,,
pilot,2,transient_mode,autocorrelation_persistence,0.6139844337516975,False,transient_direct_edge,,,
pilot,2,transient_mode,linear_CKA,0.017529903136714473,False,transient_direct_edge,,,
pilot,2,transient_mode,VAR_ARX_predictive,0.03922260215840462,False,transient_direct_edge,,,
pilot,2,nonstationary_drift,correlon_v1,0.020971442130361843,False,shared_deterministic_nonstationary_drift,0.003166548108185868,0.13888984787257191,-0.002023298308702126
pilot,2,nonstationary_drift,pearson,0.23699822952282357,False,shared_deterministic_nonstationary_drift,,,
pilot,2,nonstationary_drift,mutual_information,0.07421624165973673,False,shared_deterministic_nonstationary_drift,,,
pilot,2,nonstationary_drift,largest_covariance_eigenvalue,3.344117447511345,False,shared_deterministic_nonstationary_drift,,,
pilot,2,nonstationary_drift,pca_rank1_explained_variance,0.27867645395927876,False,shared_deterministic_nonstationary_drift,,,
pilot,2,nonstationary_drift,spectral_coherence,0.16655684891625253,False,shared_deterministic_nonstationary_drift,,,
pilot,2,nonstationary_drift,autocorrelation_persistence,0.24110208533847477,False,shared_deterministic_nonstationary_drift,,,
pilot,2,nonstationary_drift,linear_CKA,0.27816905383267765,False,shared_deterministic_nonstationary_drift,,,
pilot,2,nonstationary_drift,VAR_ARX_predictive,0.0477770700150123,False,shared_deterministic_nonstationary_drift,,,
pilot,2,finite_sample_spurious,correlon_v1,0.023467729051645615,False,max_of_eight_independent_AR097_candidates,0.018676535339394645,0.029488033879591202,-0.028659414086671497
pilot,2,finite_sample_spurious,pearson,0.2568324809890788,False,max_of_eight_independent_AR097_candidates,,,
pilot,2,finite_sample_spurious,mutual_information,0.166804915988073,False,max_of_eight_independent_AR097_candidates,,,
pilot,2,finite_sample_spurious,largest_covariance_eigenvalue,3.060533461546684,False,max_of_eight_independent_AR097_candidates,,,
pilot,2,finite_sample_spurious,pca_rank1_explained_variance,0.2550444551288904,False,max_of_eight_independent_AR097_candidates,,,
pilot,2,finite_sample_spurious,spectral_coherence,0.15292040451764816,False,max_of_eight_independent_AR097_candidates,,,
pilot,2,finite_sample_spurious,autocorrelation_persistence,0.9654587351948004,False,max_of_eight_independent_AR097_candidates,,,
pilot,2,finite_sample_spurious,linear_CKA,0.2998645927510613,False,max_of_eight_independent_AR097_candidates,,,
