dimension,condition,beta,sample_size,seed,control,scale,generator_error,vector_field_cosine,orbit_shape_error,frequency_error,trajectory_error
4,1.5,1.0,2000,92,coordinate_shuffled,1.028497857612641,0.14528251237150944,0.9930793708486698,0.05882443859200945,0.015601435916215932,0.04495303170600709
4,1.5,1.0,2000,92,random_SPD_matched_spectrum,1.0142803159788902,0.21905158671966507,0.9822610145781746,0.09417798421559416,0.06571271418502403,0.06807911863062227
4,1.5,1.0,2000,92,PCA_rank_matched,1.1493589015034469,0.2585944022489056,0.9703957589720372,0.12166396555258828,0.24710058243938365,0.08085032040162575
4,1.5,1.0,2000,92,unknown_symplectic_structure,0.0,1.0,,,,0.3116213503586316
4,1.5,1.0,2000,93,diagonal_only,1.0176579765616633,0.13553041584102268,0.9938158551437768,0.05560640635854521,0.018946828515158706,0.04180767027343803
4,1.5,1.0,2000,93,coordinate_shuffled,0.975118124385517,0.2003179995962516,0.9855130710958653,0.08510854511779241,0.06870670957089876,0.062034748183520956
4,1.5,1.0,2000,93,random_SPD_matched_spectrum,0.9823802389721931,0.16055189667142925,0.9911013013914061,0.06670344297183604,0.02840285422050788,0.049493706841284346
4,1.5,1.0,2000,93,PCA_rank_matched,1.1034195320774718,0.25710753360297184,0.9723216743060701,0.11763997129787555,0.15678716911913043,0.08041535780383492
4,1.5,1.0,2000,93,unknown_symplectic_structure,0.0,1.0,,,,0.31129881632249146
4,1.5,1.0,2000,94,diagonal_only,1.039213453571565,0.14115416676212142,0.9933413831393401,0.05770015970801058,0.08132818631787161,0.043854212714337384
4,1.5,1.0,2000,94,coordinate_shuffled,0.9810850792416138,0.26910082023217247,0.9739369891613467,0.1141556193068334,0.04160733903680536,0.08338610354271603
4,1.5,1.0,2000,94,random_SPD_matched_spectrum,0.9876620839458379,0.24482007103365255,0.9781628111543912,0.10449207827775488,0.04397052245450016,0.07594581084369174
4,1.5,1.0,2000,94,PCA_rank_matched,1.1368965036759469,0.25518562288588,0.9729140169221883,0.11637435945647943,0.22757967708225205,0.07980725947297301
4,1.5,1.0,2000,94,unknown_symplectic_structure,0.0,1.0,,,,0.3114865788780154
4,1.5,1.0,2000,95,diagonal_only,1.0226353024730284,0.13969630943547742,0.9929874121001061,0.05921396752411486,0.05788046229389482,0.043207113661458595
4,1.5,1.0,2000,95,coordinate_shuffled,1.0001562831302155,0.17936302625840717,0.9897045723353852,0.07174757021883986,0.026092176719093273,0.055450485681242355
4,1.5,1.0,2000,95,random_SPD_matched_spectrum,0.9989267203229779,0.18587434844724018,0.9868728223638275,0.08101597878249858,0.007914399373516939,0.05735803985704533
4,1.5,1.0,2000,95,PCA_rank_matched,1.173392849825099,0.24254321935599776,0.9775387454303436,0.10597465397361862,0.1320257492346784,0.07565597655921417
4,1.5,1.0,2000,95,unknown_symplectic_structure,0.14436380704553278,0.9895246794372133,,,,0.30812050047153944
4,1.5,1.0,2000,96,diagonal_only,1.005566240686803,0.14177294868836537,0.9934404220521669,0.057269441885848274,0.021896791151285618,0.04386936381009252
4,1.5,1.0,2000,96,coordinate_shuffled,0.9701013434699969,0.20789063876092054,0.9847258202195713,0.08739044507389987,0.02371168663861563,0.06456753129747768
4,1.5,1.0,2000,96,random_SPD_matched_spectrum,0.9630354678061878,0.23896752075526226,0.9799911101862031,0.10002222206539141,0.08438553453475427,0.07390090460923801
4,1.5,1.0,2000,96,PCA_rank_matched,1.0931090115897624,0.26002367819283023,0.9710135228218265,0.12038786728357113,0.1521222967525797,0.0812803036545845
4,1.5,1.0,2000,96,unknown_symplectic_structure,0.03625369606033243,0.9993426186858866,,,,0.3112715146181244
4,1.5,1.0,2000,97,diagonal_only,0.9960003656416695,0.13840952189689823,0.9932816259528969,0.05795849397242427,0.02560208642077613,0.04262529340399178
4,1.5,1.0,2000,97,coordinate_shuffled,0.9492093371257081,0.20613193983605818,0.9855245749396309,0.08507474672418701,0.05270640822169516,0.0638685206398026
4,1.5,1.0,2000,97,random_SPD_matched_spectrum,0.9576700525370501,0.15920082975063748,0.9914052722033804,0.06555428207455112,0.07852230542538467,0.04916490599479451
4,1.5,1.0,2000,97,PCA_rank_matched,1.0886399025732838,0.2571062300811804,0.9715484803840913,0.11927178965687729,0.156237128695017,0.08023781080664283
4,1.5,1.0,2000,97,unknown_symplectic_structure,0.0,1.0,,,,0.311251635001709
4,1.5,1.0,2000,98,diagonal_only,1.0117072624846921,0.11205944996389927,0.9960895198201085,0.04421809686028827,0.020969386542344058,0.0345742459718452
4,1.5,1.0,2000,98,coordinate_shuffled,0.9663950844192987,0.24138654829085135,0.980897897242537,0.09772948060197363,0.032288612361101414,0.07482354346542025
4,1.5,1.0,2000,98,random_SPD_matched_spectrum,0.9721528901172064,0.21682321090158713,0.9831942655689165,0.09166715450771731,0.026792994246789756,0.06682672299074396
4,1.5,1.0,2000,98,PCA_rank_matched,1.127642763612548,0.2517359935840824,0.9744287923989974,0.11307344427628128,0.19146142296148214,0.0787079380531383
4,1.5,1.0,2000,98,unknown_symplectic_structure,0.023152065426027383,0.999731955009196,,,,0.31121134288118407
4,1.5,1.0,2000,99,diagonal_only,0.9838949546055412,0.14821811431814652,0.9927484795887459,0.06021428572711844,0.009551246203326334,0.04566884034980854
4,1.5,1.0,2000,99,coordinate_shuffled,0.9533763353051223,0.12575559771071593,0.9949039206656276,0.05047811077275196,0.015864848369411034,0.03869145051416996
4,1.5,1.0,2000,99,random_SPD_matched_spectrum,0.9325692281361804,0.241463665657835,0.9816462919759067,0.09579589767858866,0.057754151123769415,0.0747126472540107
4,1.5,1.0,2000,99,PCA_rank_matched,1.0644269819182717,0.26486798425593944,0.9715484617505314,0.11927182871380088,0.15992317543322426,0.0827401586597346
4,1.5,1.0,2000,99,unknown_symplectic_structure,0.0,1.0,,,,0.31123213127466365
4,3.0,1.0,2000,0,diagonal_only,1.1373691124029028,0.34464342726953345,0.961752009866855,0.13828953346718761,0.11992897015455709,0.16750184745459004
4,3.0,1.0,2000,0,coordinate_shuffled,0.8324462076796416,0.5471977189610727,0.8771615564978159,0.24782901716928152,0.17494096278884783,0.26817311428982965
4,3.0,1.0,2000,0,random_SPD_matched_spectrum,0.8391049581437482,0.5368171962928131,0.893869861327671,0.23035856688251155,0.25121049399752676,0.26299241437471055
4,3.0,1.0,2000,0,PCA_rank_matched,1.0633800274970204,0.21769059150308404,0.9783741122453267,0.10398530606454269,0.1626417092430847,0.10582588082262412
4,3.0,1.0,2000,0,unknown_symplectic_structure,0.44400146267729235,0.8960260605252645,,,,0.4410196297918706
4,3.0,1.0,2000,1,diagonal_only,1.1082653113277787,0.28709492292503147,0.9729241626145944,0.1163525620375536,0.0482804618425554,0.1373193311205989
4,3.0,1.0,2000,1,coordinate_shuffled,0.9086978880109968,0.4885523773420174,0.9010283246678719,0.22245412485738272,0.1255779165576487,0.23436605263439275
4,3.0,1.0,2000,1,random_SPD_matched_spectrum,0.828283173965974,0.6061896780681465,0.8752202223784535,0.2497796805402178,0.19073760304732554,0.2923484064636936
4,3.0,1.0,2000,1,PCA_rank_matched,1.1138417807072185,0.20774772164492913,0.9812213128214039,0.09689862532202421,0.11696858661213841,0.10021239090425334
4,3.0,1.0,2000,1,unknown_symplectic_structure,0.21199538054925365,0.9772706680473825,,,,0.4771106571443657
4,3.0,1.0,2000,2,diagonal_only,1.1003547626213177,0.31843818045831324,0.959921762034423,0.1415595951632685,0.09085606730054911,0.1523391371552944
4,3.0,1.0,2000,2,coordinate_shuffled,0.7590553968013755,0.6278141419775773,0.8315527048607683,0.29021310716371146,0.22236907529584843,0.3017667147331369
4,3.0,1.0,2000,2,random_SPD_matched_spectrum,0.8389768550261956,0.5097582595344778,0.890311256451876,0.23418875244994572,0.13974730652243345,0.24506333569583083
4,3.0,1.0,2000,2,PCA_rank_matched,1.062784566669676,0.21122642261684021,0.9820915236436534,0.09462683645865642,0.11414516420830073,0.10401627308330165
4,3.0,1.0,2000,2,unknown_symplectic_structure,0.0,1.0,,,,0.48595250646138943
4,3.0,1.0,2000,3,diagonal_only,1.1214516506110632,0.3065904603593457,0.9594233183219626,0.14243714697724982,0.0829690046052246,0.1468876858254538
4,3.0,1.0,2000,3,coordinate_shuffled,0.8144012176232778,0.5698511485230227,0.8729733765104889,0.25201847500680497,0.1728545230113463,0.27491794551631216
4,3.0,1.0,2000,3,random_SPD_matched_spectrum,0.7886409010879311,0.60561836734849,0.8568673839375742,0.2675187993977488,0.19532255390876868,0.29170348391817497
4,3.0,1.0,2000,3,PCA_rank_matched,1.069570046584575,0.22012025304056138,0.979857966170969,0.10035445637596545,0.12050743189527746,0.1084341003299974
4,3.0,1.0,2000,3,unknown_symplectic_structure,0.0,1.0,,,,0.48610890463940537
4,3.0,1.0,2000,4,diagonal_only,1.1122969595367023,0.27295197517302533,0.9749145688403889,0.11199426583448623,0.059828620957065315,0.13005679745534368
4,3.0,1.0,2000,4,coordinate_shuffled,0.8810997324753853,0.49768359395284134,0.881255784409803,0.24366392386871422,0.12948636648721404,0.24024228923557742
4,3.0,1.0,2000,4,random_SPD_matched_spectrum,0.8380054419172267,0.5652255064878342,0.8895216646527602,0.23503014205335435,0.1716067082783405,0.27268154276145495
4,3.0,1.0,2000,4,PCA_rank_matched,1.103501902503984,0.21214537478610063,0.9812375332911261,0.09685676721033473,0.11620316022056137,0.1036595996171518
4,3.0,1.0,2000,4,unknown_symplectic_structure,0.6794513982334269,0.7337205172534302,,,,0.3514056518165579
4,3.0,1.0,2000,5,diagonal_only,1.073801387651627,0.20989435108022148,0.9786764139342872,0.10325595882493371,0.09835301669925386,0.1052213690833569
4,3.0,1.0,2000,5,coordinate_shuffled,0.8842851867067373,0.488202344477049,0.9077906505292701,0.2147199914664794,0.2390334898015115,0.24194290537002944
4,3.0,1.0,2000,5,random_SPD_matched_spectrum,0.7927331069079238,0.622808050165894,0.8601791607998885,0.2644057858672079,0.19396341710944492,0.30721199085345097
4,3.0,1.0,2000,5,PCA_rank_matched,1.0867381936393319,0.21147665114531208,0.9806562324756067,0.09834573586178796,0.15833383011597904,0.10256709623416196
4,3.0,1.0,2000,5,unknown_symplectic_structure,0.2218534227595625,0.9750800268746493,,,,0.48274270988069684
4,3.0,1.0,2000,6,diagonal_only,1.066975299489643,0.26235432770584544,0.973272370513705,0.11560196686539354,0.07678984981748303,0.12495038882662499
4,3.0,1.0,2000,6,coordinate_shuffled,0.8341219060729529,0.5224730982557219,0.8761233777243649,0.24887408691508553,0.14009135738993184,0.2506678032025512
4,3.0,1.0,2000,6,random_SPD_matched_spectrum,0.9006077397704323,0.3904623597668886,0.9211430091233637,0.1985660984113808,0.21064150438505483,0.18888894480252547
4,3.0,1.0,2000,6,PCA_rank_matched,1.0540063689938968,0.21365274211802668,0.9805528068828548,0.09860829862933765,0.12634204680862146,0.1035825193964482
4,3.0,1.0,2000,6,unknown_symplectic_structure,0.0,1.0,,,,0.4847678499204556
4,3.0,1.0,2000,7,diagonal_only,1.056703357902541,0.295996002695039,0.9617501633800798,0.13829287150811537,0.23000983459397562,0.14505723735272905
4,3.0,1.0,2000,7,coordinate_shuffled,0.891027249732085,0.3926727578735107,0.9298502549653929,0.18728286765559626,0.12910841986525062,0.19239372958562137
4,3.0,1.0,2000,7,random_SPD_matched_spectrum,0.8503284744332003,0.47926395524172827,0.9081183696232467,0.2143380861824998,0.11381165808667602,0.2317071217548635
4,3.0,1.0,2000,7,PCA_rank_matched,1.040677093266169,0.21126469533669426,0.9822334747866881,0.09425106156779314,0.12047345849268144,0.10371085637295474
4,3.0,1.0,2000,7,unknown_symplectic_structure,0.15184985945911708,0.9884035715143112,,,,0.48408725594592894
4,3.0,1.0,2000,8,diagonal_only,1.102407537573257,0.3026114898427303,0.964543566845225,0.13314734911888962,0.3425865583691884,0.1504304888851101
4,3.0,1.0,2000,8,coordinate_shuffled,0.8758812345617558,0.48150107789149255,0.9030264696637191,0.22019710526739547,0.11720260746219474,0.2361605322525288
4,3.0,1.0,2000,8,random_SPD_matched_spectrum,0.8128759448198537,0.5817053028136719,0.8641050077272379,0.2606674052051408,0.1727244599919071,0.2855344738096175
4,3.0,1.0,2000,8,PCA_rank_matched,1.0874911803593725,0.20835202098814828,0.9814298340683834,0.0963591353521208,0.15290241063068055,0.10112635526385212
4,3.0,1.0,2000,8,unknown_symplectic_structure,0.0,1.0,,,,0.4921136848637323
4,3.0,1.0,2000,9,diagonal_only,1.034230674761139,0.1756308764932462,0.987365165946468,0.07948218056121761,0.10673963223742129,0.0848590412720672
4,3.0,1.0,2000,9,coordinate_shuffled,0.9263979873467304,0.3691698163846286,0.9383206864492115,0.17561223412790536,0.0747059772165532,0.17870571429523044
4,3.0,1.0,2000,9,random_SPD_matched_spectrum,0.9363919346995908,0.3428562559088984,0.9399537548416592,0.17327181703661557,0.10103080716047351,0.16790345227565484
4,3.0,1.0,2000,9,PCA_rank_matched,1.0761167129559366,0.21297822516105044,0.9818268132810564,0.09532362435132144,0.12498706435121945,0.10410289601485186
4,3.0,1.0,2000,9,unknown_symplectic_structure,0.0,1.0,,,,0.4852441141870043
4,3.0,1.0,2000,10,diagonal_only,1.0815019350877948,0.28683676672841724,0.9700477273995236,0.1223770252140416,0.1737395995861039,0.13883876173430199
4,3.0,1.0,2000,10,coordinate_shuffled,0.7858219571898402,0.6001385438615466,0.8680248913630187,0.25688042805649985,0.18560530019176877,0.28971735155545925
4,3.0,1.0,2000,10,random_SPD_matched_spectrum,0.8632847183861753,0.47728934746014867,0.9102383348180572,0.21185096787829763,0.11979007946933666,0.22920800500780084
4,3.0,1.0,2000,10,PCA_rank_matched,1.0535172441688438,0.216804654646187,0.9790941039780419,0.10223965967753944,0.12256547655878072,0.10578600575103468
4,3.0,1.0,2000,10,unknown_symplectic_structure,0.06582811042081887,0.9978309776101485,,,,0.4860848820887073
4,3.0,1.0,2000,11,diagonal_only,1.146455366863364,0.3166201426220333,0.9572572575843248,0.14618950443803277,0.07000397593588747,0.15142702962183605
4,3.0,1.0,2000,11,coordinate_shuffled,0.9026239007380626,0.431222505404364,0.9404579683339329,0.17254279420779509,0.15319448322032897,0.2056659672698795
4,3.0,1.0,2000,11,random_SPD_matched_spectrum,0.8331496657412691,0.5535732403076853,0.8690821552345953,0.2558494134890723,0.15766092971459086,0.26550513408251575
4,3.0,1.0,2000,11,PCA_rank_matched,1.096296223278299,0.20816706341862753,0.9821556312699404,0.09445731504245576,0.12039208012657146,0.10079208704661666
4,3.0,1.0,2000,11,unknown_symplectic_structure,0.5893567046226447,0.8078729322834975,,,,0.3926235926444197
4,3.0,1.0,2000,12,diagonal_only,1.1472145796680253,0.3384345115651884,0.9523275382261494,0.15438986652926848,0.25267407151954907,0.16489141258438558
4,3.0,1.0,2000,12,coordinate_shuffled,0.9063071716707183,0.4689150788984694,0.9151955954994668,0.20591795028667756,0.10302325236138801,0.22661166213416567
4,3.0,1.0,2000,12,random_SPD_matched_spectrum,0.8873469263671178,0.5021758693862894,0.9012846935065864,0.2221658237594316,0.12182165336900364,0.24430189735214075
4,3.0,1.0,2000,12,PCA_rank_matched,1.1082491505973295,0.20931401288303073,0.9845990106360392,0.0877524625408338,0.120699853922129,0.10235385575722052
4,3.0,1.0,2000,12,unknown_symplectic_structure,0.0,1.0,,,,0.49070804888795877
4,3.0,1.0,2000,13,diagonal_only,1.1352773693665805,0.3076316458265362,0.9607053549706406,0.1401689070895529,0.13383897418943314,0.15006297696026896
4,3.0,1.0,2000,13,coordinate_shuffled,0.896564889798062,0.418976379962964,0.9303670637214692,0.18659171508742137,0.19594155332787405,0.20544811033076604
4,3.0,1.0,2000,13,random_SPD_matched_spectrum,0.8668437730422711,0.47884944608608554,0.9022075394230544,0.22112492009828466,0.13174394300334777,0.23314083838485178
4,3.0,1.0,2000,13,PCA_rank_matched,1.061149760655816,0.21753342224778383,0.9795349179965323,0.10115602306206929,0.12967070303482595,0.10634642640310994
4,3.0,1.0,2000,13,unknown_symplectic_structure,0.0,1.0,,,,0.4917437360243551
4,3.0,1.0,2000,14,diagonal_only,1.1713597316659201,0.3627692506236359,0.9500649444925789,0.15801116338319435,0.22258589648846333,0.17690962558721787
4,3.0,1.0,2000,14,coordinate_shuffled,0.9670328703454101,0.05095251623426572,0.9989186975307419,0.0232519081932875,0.044292169747723334,0.024799868146766407
4,3.0,1.0,2000,14,random_SPD_matched_spectrum,0.87802368212135,0.42161049862600763,0.938898097211122,0.174788304512742,0.17990569411531812,0.20601683237663784
4,3.0,1.0,2000,14,PCA_rank_matched,1.035976012393204,0.2207065017587222,0.9776657600315077,0.10567459479101964,0.17485758294062378,0.10746658212775076
4,3.0,1.0,2000,14,unknown_symplectic_structure,0.0,1.0,,,,0.49099227068875967
4,3.0,1.0,2000,15,diagonal_only,1.1584891755297784,0.3602584935402085,0.94946110608065,0.15896366553296062,0.08034151944051753,0.1719308571189704
4,3.0,1.0,2000,15,coordinate_shuffled,0.9163155135729364,0.41001553484410086,0.9115435178564243,0.2103051142311757,0.08318084544105049,0.19555290739930992
4,3.0,1.0,2000,15,random_SPD_matched_spectrum,0.9009046626231915,0.44255989609269636,0.9177887880226848,0.20274517500709507,0.13580754036050854,0.21132565708067175
4,3.0,1.0,2000,15,PCA_rank_matched,1.1054364151663756,0.20578273220916538,0.9827234695575879,0.09294226821638288,0.11043838520225488,0.099077709858266
4,3.0,1.0,2000,15,unknown_symplectic_structure,0.0,1.0,,,,0.48393909105855976
4,3.0,1.0,2000,16,diagonal_only,1.1053900819382267,0.32759771007281663,0.9560771988141064,0.14819379404329602,0.20538979725687684,0.15983348943499812
4,3.0,1.0,2000,16,coordinate_shuffled,0.9349248581213524,0.3650632783942177,0.9331532852019657,0.1828205606572115,0.07159311947911151,0.17914065481645608
4,3.0,1.0,2000,16,random_SPD_matched_spectrum,0.794019915079296,0.612240109603208,0.8421051724997144,0.28097582413820377,0.19741856680845937,0.2985858560488368
4,3.0,1.0,2000,16,PCA_rank_matched,1.1021631157190637,0.20555259941673776,0.9828097588466451,0.09270987313483611,0.10412879331152207,0.10011428720963682
4,3.0,1.0,2000,16,unknown_symplectic_structure,0.0,1.0,,,,0.49027968984889275
4,3.0,1.0,2000,17,diagonal_only,1.1238237644353195,0.33949061522463514,0.9573446731184431,0.14603993782790525,0.09523927056075368,0.16484676167594367
4,3.0,1.0,2000,17,coordinate_shuffled,0.8859913357834107,0.5083475642227898,0.9041498529675029,0.2189179606981769,0.12622573452614544,0.24819477321797542
4,3.0,1.0,2000,17,random_SPD_matched_spectrum,0.9509613828991641,0.38166539165691926,0.9467673205419214,0.16314514926604254,0.06971509870159404,0.1857661355163102
4,3.0,1.0,2000,17,PCA_rank_matched,1.1084319228384563,0.20960448377402527,0.9822130793815739,0.09430514465930824,0.1472398066886505,0.10166993955429642
4,3.0,1.0,2000,17,unknown_symplectic_structure,0.0,1.0,,,,0.4916863957671282
4,3.0,1.0,2000,18,diagonal_only,1.1339424779848835,0.3384623261882358,0.9508450511939844,0.15677204598718425,0.2420379302897358,0.16592927126715226
4,3.0,1.0,2000,18,coordinate_shuffled,0.8569974176859327,0.48446616899873135,0.8934442699082252,0.23081998406959348,0.12938955182986517,0.23518165075244693
4,3.0,1.0,2000,18,random_SPD_matched_spectrum,0.750543424525398,0.6426696928520653,0.8476639722976138,0.2759855319599073,0.2339492906366652,0.3142330953543126
4,3.0,1.0,2000,18,PCA_rank_matched,1.0413460109088044,0.2150145494155396,0.9791047472185379,0.10221363113954515,0.1454910234360113,0.10454445497545149
4,3.0,1.0,2000,18,unknown_symplectic_structure,0.021609543436125006,0.999766486551976,,,,0.4904293675252282
4,3.0,1.0,2000,19,diagonal_only,1.1590649373914699,0.37365520902028415,0.9504143416859028,0.1574573883850757,0.08081314550134076,0.17861672957939545
4,3.0,1.0,2000,19,coordinate_shuffled,0.8215528705576088,0.5647625381499125,0.8877364728340145,0.23692142913420214,0.17934376255760562,0.2705423127426308
4,3.0,1.0,2000,19,random_SPD_matched_spectrum,0.8608543857378429,0.5022335694446186,0.8908264896122484,0.23363808592324115,0.12808531938674583,0.24216054855587818
4,3.0,1.0,2000,19,PCA_rank_matched,1.0819665702449424,0.20914420155781815,0.9807896542437917,0.09800598388927143,0.11968023502137742,0.10124857845748421
4,3.0,1.0,2000,19,unknown_symplectic_structure,0.0,1.0,,,,0.48478657003682246
4,3.0,1.0,2000,20,diagonal_only,1.0724204971211764,0.2691292681290146,0.972349527160874,0.11758076551699694,0.14864531744106932,0.1329424626512865
4,3.0,1.0,2000,20,coordinate_shuffled,0.8281632644447762,0.5447559684918937,0.8959748960353819,0.22806260540103682,0.15345444376521497,0.2693841039408413
4,3.0,1.0,2000,20,random_SPD_matched_spectrum,0.8952336540024667,0.42218474790714006,0.9327304244281429,0.18339789471509368,0.11873644534853958,0.20720415596314032
4,3.0,1.0,2000,20,PCA_rank_matched,1.0806147280033624,0.20752849481534263,0.9834190479209493,0.09105205126478731,0.15199736569435024,0.10070662997333217
4,3.0,1.0,2000,20,unknown_symplectic_structure,0.0,1.0,,,,0.49329759366903614
4,3.0,1.0,2000,21,diagonal_only,1.0668307116091404,0.27741445947409094,0.9697527522168629,0.12297814395887008,0.15044312331418883,0.13785421346369253
4,3.0,1.0,2000,21,coordinate_shuffled,0.8067359693113472,0.5669767054506146,0.8760956876140373,0.24890190074200183,0.17521724924733878,0.2790934792419386
4,3.0,1.0,2000,21,random_SPD_matched_spectrum,0.8883432162832355,0.42100023116572594,0.9266787706935515,0.19146961809442317,0.1382269000821167,0.20962235010414765
4,3.0,1.0,2000,21,PCA_rank_matched,1.0629488034978352,0.20918988433160018,0.9825773736244876,0.09333441588051121,0.16994445237463449,0.10156208032338834
4,3.0,1.0,2000,21,unknown_symplectic_structure,0.519934081001965,0.8542063868952529,,,,0.4239015903786216
4,3.0,1.0,2000,22,diagonal_only,1.0346789526556066,0.15885830494599115,0.9884632155131929,0.07594993247793946,0.015132140678620655,0.07572022799470322
4,3.0,1.0,2000,22,coordinate_shuffled,0.7993788299650292,0.5941884848893442,0.8678202414255112,0.2570795193850424,0.19511971561835154,0.2873524319121231
4,3.0,1.0,2000,22,random_SPD_matched_spectrum,0.8266122645408777,0.5551836295506812,0.8650054266337779,0.25980239930206783,0.17000364474376117,0.26766649246887453
4,3.0,1.0,2000,22,PCA_rank_matched,1.0840499271918234,0.2116811884339752,0.9815551893042823,0.09603335539206587,0.12587764673097873,0.10436636540570284
4,3.0,1.0,2000,22,unknown_symplectic_structure,0.16406241524566537,0.9864499601620749,,,,0.47971672001933313
4,3.0,1.0,2000,23,diagonal_only,1.043741814404262,0.23399039240845745,0.9771117098802675,0.10697731095828801,0.03404459002345873,0.11354338502706134
4,3.0,1.0,2000,23,coordinate_shuffled,0.836307562686983,0.532150952477047,0.9013998313558662,0.22203622299540876,0.13815451163232245,0.25804886290844814
4,3.0,1.0,2000,23,random_SPD_matched_spectrum,0.9080210615173727,0.3936747133040301,0.9331137739395104,0.18287458278898355,0.07487612313584836,0.19070590383421954
4,3.0,1.0,2000,23,PCA_rank_matched,1.0696974683922709,0.2054635719615886,0.9828917682530828,0.09248846346144274,0.11126614524284746,0.10045066409756502
4,3.0,1.0,2000,23,unknown_symplectic_structure,0.9329065132766166,0.3601186436246625,,,,0.17147828410064433
4,3.0,1.0,2000,24,diagonal_only,1.1320002881573394,0.3465349344301397,0.9483669844062355,0.16067516235212678,0.10005732396552626,0.16641832448044283
4,3.0,1.0,2000,24,coordinate_shuffled,0.9349863736066236,0.3112855697703951,0.9646245702540447,0.1329951686076516,0.046891105443435596,0.15020949173694326
4,3.0,1.0,2000,24,random_SPD_matched_spectrum,0.8856409327772036,0.43555543618096904,0.9324535081989358,0.18377498714605356,0.0977490924071888,0.20870045470084148
4,3.0,1.0,2000,24,PCA_rank_matched,1.0730303075925574,0.21241163440654798,0.981869648238116,0.09521121720124169,0.1176201043122003,0.10249211773436792
4,3.0,1.0,2000,24,unknown_symplectic_structure,0.0,1.0,,,,0.4850819036689091
4,3.0,1.0,2000,25,diagonal_only,1.1228030263187392,0.3220943503224243,0.9571710199764851,0.14633690584318598,0.1636737247990298,0.15566394852331505
4,3.0,1.0,2000,25,coordinate_shuffled,0.9375712929629785,0.32286407032949777,0.9535347170149462,0.1524225754031434,0.1292482648776238,0.1560362616721095
4,3.0,1.0,2000,25,random_SPD_matched_spectrum,0.8797567580003479,0.45968197699321023,0.9235300806747081,0.1955376170015528,0.11126744236644145,0.22221677289024552
4,3.0,1.0,2000,25,PCA_rank_matched,1.0815658581174081,0.20750587833111056,0.9822961872178126,0.09408457041988169,0.11558296492564774,0.1009918594832291
4,3.0,1.0,2000,25,unknown_symplectic_structure,0.0,1.0,,,,0.48738454414426063
4,3.0,1.0,2000,26,diagonal_only,1.0547577360318436,0.1853981513503389,0.9821120365627544,0.09457262668776224,0.04184224690595796,0.09136489053933114
4,3.0,1.0,2000,26,coordinate_shuffled,0.8432260791710364,0.5618521001000498,0.8794919244130652,0.24546697902868192,0.16236594120816503,0.27393182307342
4,3.0,1.0,2000,26,random_SPD_matched_spectrum,0.8556640452669847,0.5434526344447858,0.888704712358826,0.2358975282205963,0.1502470443461629,0.26368166281842137
4,3.0,1.0,2000,26,PCA_rank_matched,1.1009718466844265,0.20794182867038838,0.9820265132166792,0.09479843559711483,0.11652406789411719,0.10117785928220235
4,3.0,1.0,2000,26,unknown_symplectic_structure,0.0,1.0,,,,0.48793647357106495
4,3.0,1.0,2000,27,diagonal_only,1.166416319382492,0.3293872398478749,0.9555445046606328,0.14908973026229394,0.07588158472292363,0.15772043091524435
4,3.0,1.0,2000,27,coordinate_shuffled,0.8978833425780698,0.5007215251017424,0.9089795035949707,0.2133313108817236,0.11928313348396188,0.2406010508904672
4,3.0,1.0,2000,27,random_SPD_matched_spectrum,0.9215098229358928,0.45909797238128397,0.9195702048060532,0.20053652434649746,0.09680756567232522,0.22133565614137823
4,3.0,1.0,2000,27,PCA_rank_matched,1.1313330514837436,0.20660244681120618,0.9819989582676196,0.09487107497119537,0.1100681929887933,0.10080468466189253
4,3.0,1.0,2000,27,unknown_symplectic_structure,0.0,1.0,,,,0.48720839505855457
4,3.0,1.0,2000,28,diagonal_only,1.1447957574376038,0.34134804057229967,0.9542020712491724,0.15132403766557972,0.06456795703320085,0.1630847224837319
4,3.0,1.0,2000,28,coordinate_shuffled,0.8869012269177209,0.4507459929276533,0.9170340202240721,0.20367373391766544,0.12287458437194268,0.2204198259076985
4,3.0,1.0,2000,28,random_SPD_matched_spectrum,0.8207583796527587,0.5635521170897456,0.8792325759402753,0.24573097490927429,0.17914936552164773,0.2720174848937122
4,3.0,1.0,2000,28,PCA_rank_matched,1.0736391670645675,0.21694092538545587,0.9801955393249598,0.09950995094722993,0.12994146955839564,0.10614619696750925
4,3.0,1.0,2000,28,unknown_symplectic_structure,0.0,1.0,,,,0.48685738989125293
4,3.0,1.0,2000,29,diagonal_only,1.1231764922190666,0.33913984829748306,0.9541743546853441,0.15136982082742897,0.06822619724072876,0.16187893886233373
4,3.0,1.0,2000,29,coordinate_shuffled,0.8059802494966788,0.5104313581002728,0.8999254310729904,0.2236901528085329,0.26987818786452356,0.24717865905582112
4,3.0,1.0,2000,29,random_SPD_matched_spectrum,0.8406182502914689,0.44228499210227185,0.9292345692355192,0.1881029382605184,0.13871304877964843,0.21275009315118695
4,3.0,1.0,2000,29,PCA_rank_matched,1.0084286074868998,0.22036826708491633,0.9790123954430294,0.10243926141126394,0.14416127559157638,0.10723503764676622
4,3.0,1.0,2000,29,unknown_symplectic_structure,0.20224438106760878,0.9793350858243463,,,,0.47440263697646484
4,3.0,1.0,2000,30,diagonal_only,1.0476578212190164,0.26853531081876636,0.9754864178808493,0.11071039273516889,0.21355374998046237,0.13162874835318622
