seed,world,n_nodes,reachability_precision,reachability_recall,reachability_F1,Kendall_tau_when_total_order_exists,true_cycle,cycle_detected,cycle_detection_correct,false_total_order,causal_reachability_baseline_F1,spectral_seriation_returned_order,node_labels_randomized,storage_order_randomized,input_has_timestamp,input_has_sample_index,input_has_true_topological_order,estimator_equals_standard_reachability,stage
20166,mediated_chain,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20166,common_driver,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20166,disconnected_components,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20166,feedback_pair,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20166,directed_cycle,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20167,linear_DAG,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20167,nonlinear_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20167,branching_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20167,mediated_chain,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20167,common_driver,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20167,disconnected_components,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20167,feedback_pair,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20167,directed_cycle,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20168,linear_DAG,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20168,nonlinear_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20168,branching_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20168,mediated_chain,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20168,common_driver,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20168,disconnected_components,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20168,feedback_pair,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20168,directed_cycle,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20169,linear_DAG,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20169,nonlinear_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20169,branching_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20169,mediated_chain,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20169,common_driver,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20169,disconnected_components,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20169,feedback_pair,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20169,directed_cycle,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20170,linear_DAG,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20170,nonlinear_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20170,branching_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20170,mediated_chain,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20170,common_driver,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20170,disconnected_components,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20170,feedback_pair,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20170,directed_cycle,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20171,linear_DAG,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20171,nonlinear_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20171,branching_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20171,mediated_chain,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20171,common_driver,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20171,disconnected_components,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20171,feedback_pair,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20171,directed_cycle,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20172,linear_DAG,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20172,nonlinear_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20172,branching_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20172,mediated_chain,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20172,common_driver,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20172,disconnected_components,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20172,feedback_pair,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20172,directed_cycle,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20173,linear_DAG,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20173,nonlinear_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20173,branching_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20173,mediated_chain,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20173,common_driver,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20173,disconnected_components,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20173,feedback_pair,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20173,directed_cycle,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20174,linear_DAG,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20174,nonlinear_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20174,branching_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20174,mediated_chain,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20174,common_driver,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20174,disconnected_components,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20174,feedback_pair,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20174,directed_cycle,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20175,linear_DAG,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20175,nonlinear_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20175,branching_DAG,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20175,mediated_chain,32,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20175,common_driver,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20175,disconnected_components,32,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20175,feedback_pair,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20175,directed_cycle,32,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20176,linear_DAG,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20176,nonlinear_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20176,branching_DAG,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20176,mediated_chain,4,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20176,common_driver,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20176,disconnected_components,4,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20176,feedback_pair,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20176,directed_cycle,4,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20177,linear_DAG,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20177,nonlinear_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20177,branching_DAG,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20177,mediated_chain,8,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20177,common_driver,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20177,disconnected_components,8,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20177,feedback_pair,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20177,directed_cycle,8,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
20178,linear_DAG,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20178,nonlinear_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20178,branching_DAG,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20178,mediated_chain,16,1.0,1.0,1.0,1.0,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20178,common_driver,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20178,disconnected_components,16,1.0,1.0,1.0,,False,False,True,False,1.0,True,True,True,False,False,False,True,confirmation
20178,feedback_pair,16,1.0,1.0,1.0,,True,True,True,False,1.0,True,True,True,False,False,False,True,confirmation
