stage,seed,target_class,metric,transform_set,transform,base_score,transformed_score,retention
confirmatory,10040,direct_coupling_SCM,VAR_ARX_predictive,PRESERVE,P6_time_reparameterization,0.04520704162796213,0.048793800395228626,1.0
confirmatory,10040,direct_coupling_SCM,correlon_v1,PRESERVE,P7_coarse_graining,0.07260834243466442,0.14520137360765997,1.0
confirmatory,10040,direct_coupling_SCM,pearson,PRESERVE,P7_coarse_graining,0.08411304300510142,0.10127913437882406,1.0
confirmatory,10040,direct_coupling_SCM,mutual_information,PRESERVE,P7_coarse_graining,0.018423729140982337,0.026145585288964157,1.0
confirmatory,10040,direct_coupling_SCM,largest_covariance_eigenvalue,PRESERVE,P7_coarse_graining,1.7703129944821083,1.5927710587035895,0.8997115559045775
confirmatory,10040,direct_coupling_SCM,pca_rank1_explained_variance,PRESERVE,P7_coarse_graining,0.14752608287350902,0.1643010906250496,1.0
confirmatory,10040,direct_coupling_SCM,spectral_coherence,PRESERVE,P7_coarse_graining,0.1340143170201533,0.3810133852097496,1.0
confirmatory,10040,direct_coupling_SCM,autocorrelation_persistence,PRESERVE,P7_coarse_graining,0.6097790678460612,0.5010389744875018,0.8216729646974191
confirmatory,10040,direct_coupling_SCM,linear_CKA,PRESERVE,P7_coarse_graining,0.040602595980389185,0.059909612644794816,1.0
confirmatory,10040,direct_coupling_SCM,VAR_ARX_predictive,PRESERVE,P7_coarse_graining,0.04520704162796213,0.09732337644819988,1.0
confirmatory,10040,direct_coupling_SCM,correlon_v1,DESTROY,D1_temporal_shuffle,0.07260834243466442,0.04323496864818788,0.5954545607082581
confirmatory,10040,direct_coupling_SCM,pearson,DESTROY,D1_temporal_shuffle,0.08411304300510142,0.03822652615427091,0.4544660945384236
confirmatory,10040,direct_coupling_SCM,mutual_information,DESTROY,D1_temporal_shuffle,0.018423729140982337,0.00442307309836476,0.24007480052048388
confirmatory,10040,direct_coupling_SCM,largest_covariance_eigenvalue,DESTROY,D1_temporal_shuffle,1.7703129944821083,1.5805080653277968,0.8927845359854925
confirmatory,10040,direct_coupling_SCM,pca_rank1_explained_variance,DESTROY,D1_temporal_shuffle,0.14752608287350902,0.13170900544398303,0.8927845359854923
confirmatory,10040,direct_coupling_SCM,spectral_coherence,DESTROY,D1_temporal_shuffle,0.1340143170201533,0.12348025601075144,0.9213960027284419
confirmatory,10040,direct_coupling_SCM,autocorrelation_persistence,DESTROY,D1_temporal_shuffle,0.6097790678460612,0.04239873906328684,0.06953131273110609
confirmatory,10040,direct_coupling_SCM,linear_CKA,DESTROY,D1_temporal_shuffle,0.040602595980389185,0.008386037074363998,0.20653943108500758
confirmatory,10040,direct_coupling_SCM,VAR_ARX_predictive,DESTROY,D1_temporal_shuffle,0.04520704162796213,0.03162706050529224,0.6996047378099123
confirmatory,10040,direct_coupling_SCM,correlon_v1,DESTROY,D2_phase_randomization,0.07260834243466442,0.0,0.0
confirmatory,10040,direct_coupling_SCM,pearson,DESTROY,D2_phase_randomization,0.08411304300510142,0.05938221910863732,0.7059811057487935
confirmatory,10040,direct_coupling_SCM,mutual_information,DESTROY,D2_phase_randomization,0.018423729140982337,0.01132889982771379,0.6149080753968218
confirmatory,10040,direct_coupling_SCM,largest_covariance_eigenvalue,DESTROY,D2_phase_randomization,1.7703129944821083,1.3432583133499532,0.7587688264938219
confirmatory,10040,direct_coupling_SCM,pca_rank1_explained_variance,DESTROY,D2_phase_randomization,0.14752608287350902,0.11193819277916277,0.7587688264938219
confirmatory,10040,direct_coupling_SCM,spectral_coherence,DESTROY,D2_phase_randomization,0.1340143170201533,0.12205447169403406,0.9107569579724778
confirmatory,10040,direct_coupling_SCM,autocorrelation_persistence,DESTROY,D2_phase_randomization,0.6097790678460612,0.6088527178679503,0.998480843264458
confirmatory,10040,direct_coupling_SCM,linear_CKA,DESTROY,D2_phase_randomization,0.040602595980389185,0.020741525294031633,0.5108423437764833
confirmatory,10040,direct_coupling_SCM,VAR_ARX_predictive,DESTROY,D2_phase_randomization,0.04520704162796213,0.03046100871069296,0.6738111500720668
confirmatory,10040,direct_coupling_SCM,correlon_v1,DESTROY,D3_IAAFT_surrogate,0.07260834243466442,0.0,0.0
confirmatory,10040,direct_coupling_SCM,pearson,DESTROY,D3_IAAFT_surrogate,0.08411304300510142,0.06702692008346314,0.7968671408000064
confirmatory,10040,direct_coupling_SCM,mutual_information,DESTROY,D3_IAAFT_surrogate,0.018423729140982337,0.01377523440731665,0.7476898027487049
confirmatory,10040,direct_coupling_SCM,largest_covariance_eigenvalue,DESTROY,D3_IAAFT_surrogate,1.7703129944821083,1.3831559966150144,0.7813059051852276
confirmatory,10040,direct_coupling_SCM,pca_rank1_explained_variance,DESTROY,D3_IAAFT_surrogate,0.14752608287350902,0.11526299971791788,0.7813059051852277
confirmatory,10040,direct_coupling_SCM,spectral_coherence,DESTROY,D3_IAAFT_surrogate,0.1340143170201533,0.13435701083746648,1.0
confirmatory,10040,direct_coupling_SCM,autocorrelation_persistence,DESTROY,D3_IAAFT_surrogate,0.6097790678460612,0.6075749153667375,0.9963853261032566
confirmatory,10040,direct_coupling_SCM,linear_CKA,DESTROY,D3_IAAFT_surrogate,0.040602595980389185,0.026370113688331913,0.6494686620793538
confirmatory,10040,direct_coupling_SCM,VAR_ARX_predictive,DESTROY,D3_IAAFT_surrogate,0.04520704162796213,0.0321061834517779,0.7102031518894859
confirmatory,10040,direct_coupling_SCM,correlon_v1,DESTROY,D4_edge_cutting,0.07260834243466442,0.0,0.0
confirmatory,10040,direct_coupling_SCM,pearson,DESTROY,D4_edge_cutting,0.08411304300510142,0.05962625533749442,0.7088823945399064
confirmatory,10040,direct_coupling_SCM,mutual_information,DESTROY,D4_edge_cutting,0.018423729140982337,0.011038172836011717,0.5991280457688694
confirmatory,10040,direct_coupling_SCM,largest_covariance_eigenvalue,DESTROY,D4_edge_cutting,1.7703129944821083,1.3563683103405098,0.7661742949230879
confirmatory,10040,direct_coupling_SCM,pca_rank1_explained_variance,DESTROY,D4_edge_cutting,0.14752608287350902,0.11303069252837585,0.7661742949230882
confirmatory,10040,direct_coupling_SCM,spectral_coherence,DESTROY,D4_edge_cutting,0.1340143170201533,0.1362072278458573,1.0
confirmatory,10040,direct_coupling_SCM,autocorrelation_persistence,DESTROY,D4_edge_cutting,0.6097790678460612,0.5917458480578881,0.9704266336135934
confirmatory,10040,direct_coupling_SCM,linear_CKA,DESTROY,D4_edge_cutting,0.040602595980389185,0.020970557558356997,0.5164831718761443
confirmatory,10040,direct_coupling_SCM,VAR_ARX_predictive,DESTROY,D4_edge_cutting,0.04520704162796213,0.026393360496495655,0.5838329504881922
confirmatory,10040,direct_coupling_SCM,correlon_v1,DESTROY,D5_source_swap,0.07260834243466442,0.02563873133458464,0.353109993629937
confirmatory,10040,direct_coupling_SCM,pearson,DESTROY,D5_source_swap,0.08411304300510142,0.0700122665962995,0.8323592167751355
confirmatory,10040,direct_coupling_SCM,mutual_information,DESTROY,D5_source_swap,0.018423729140982337,0.013878670074583321,0.7533040660976262
confirmatory,10040,direct_coupling_SCM,largest_covariance_eigenvalue,DESTROY,D5_source_swap,1.7703129944821083,1.5765257008722036,0.8905350103547108
confirmatory,10040,direct_coupling_SCM,pca_rank1_explained_variance,DESTROY,D5_source_swap,0.14752608287350902,0.1313771417393503,0.8905350103547109
confirmatory,10040,direct_coupling_SCM,spectral_coherence,DESTROY,D5_source_swap,0.1340143170201533,0.12847489872542278,0.9586654738247297
confirmatory,10040,direct_coupling_SCM,autocorrelation_persistence,DESTROY,D5_source_swap,0.6097790678460612,0.6196262736368375,1.0
confirmatory,10040,direct_coupling_SCM,linear_CKA,DESTROY,D5_source_swap,0.040602595980389185,0.02832493251831446,0.6976138307017422
confirmatory,10040,direct_coupling_SCM,VAR_ARX_predictive,DESTROY,D5_source_swap,0.04520704162796213,0.0328467051832394,0.7265838241209434
confirmatory,10040,direct_coupling_SCM,correlon_v1,DESTROY,D6_common_driver_replacement,0.07260834243466442,0.24576224915681552,1.0
confirmatory,10040,direct_coupling_SCM,pearson,DESTROY,D6_common_driver_replacement,0.08411304300510142,0.08655698872191751,1.0
confirmatory,10040,direct_coupling_SCM,mutual_information,DESTROY,D6_common_driver_replacement,0.018423729140982337,0.016099072439927142,0.873822683601869
confirmatory,10040,direct_coupling_SCM,largest_covariance_eigenvalue,DESTROY,D6_common_driver_replacement,1.7703129944821083,1.7915460919484798,1.0
confirmatory,10040,direct_coupling_SCM,pca_rank1_explained_variance,DESTROY,D6_common_driver_replacement,0.14752608287350902,0.14929550766237337,1.0
confirmatory,10040,direct_coupling_SCM,spectral_coherence,DESTROY,D6_common_driver_replacement,0.1340143170201533,0.23657864966866454,1.0
confirmatory,10040,direct_coupling_SCM,autocorrelation_persistence,DESTROY,D6_common_driver_replacement,0.6097790678460612,0.05996607235311052,0.09834065404201275
confirmatory,10040,direct_coupling_SCM,linear_CKA,DESTROY,D6_common_driver_replacement,0.040602595980389185,0.04374350849359239,1.0
confirmatory,10040,direct_coupling_SCM,VAR_ARX_predictive,DESTROY,D6_common_driver_replacement,0.04520704162796213,0.03573936009565376,0.7905706458249575
confirmatory,10040,direct_coupling_SCM,correlon_v1,DESTROY,D7_history_destruction,0.07260834243466442,0.0,0.0
confirmatory,10040,direct_coupling_SCM,pearson,DESTROY,D7_history_destruction,0.08411304300510142,0.05989732871441164,0.712105121565735
confirmatory,10040,direct_coupling_SCM,mutual_information,DESTROY,D7_history_destruction,0.018423729140982337,0.009046142839194027,0.49100498438567985
confirmatory,10040,direct_coupling_SCM,largest_covariance_eigenvalue,DESTROY,D7_history_destruction,1.7703129944821083,1.632317469062063,0.9220502104146759
confirmatory,10040,direct_coupling_SCM,pca_rank1_explained_variance,DESTROY,D7_history_destruction,0.14752608287350902,0.13602645575517194,0.9220502104146762
confirmatory,10040,direct_coupling_SCM,spectral_coherence,DESTROY,D7_history_destruction,0.1340143170201533,0.11437179094982489,0.8534296446298754
confirmatory,10040,direct_coupling_SCM,autocorrelation_persistence,DESTROY,D7_history_destruction,0.6097790678460612,0.6169493188658278,1.0
confirmatory,10040,direct_coupling_SCM,linear_CKA,DESTROY,D7_history_destruction,0.040602595980389185,0.020412853564491074,0.5027474985675882
confirmatory,10040,direct_coupling_SCM,VAR_ARX_predictive,DESTROY,D7_history_destruction,0.04520704162796213,0.030455311083232295,0.6736851160018095
confirmatory,10040,direct_coupling_SCM,correlon_v1,DESTROY,D8_block_shuffle,0.07260834243466442,0.0,0.0
confirmatory,10040,direct_coupling_SCM,pearson,DESTROY,D8_block_shuffle,0.08411304300510142,0.05661236947360977,0.6730510209953557
confirmatory,10040,direct_coupling_SCM,mutual_information,DESTROY,D8_block_shuffle,0.018423729140982337,0.01003532754756975,0.5446957817701978
confirmatory,10040,direct_coupling_SCM,largest_covariance_eigenvalue,DESTROY,D8_block_shuffle,1.7703129944821083,1.584088276692404,0.8948068966503955
confirmatory,10040,direct_coupling_SCM,pca_rank1_explained_variance,DESTROY,D8_block_shuffle,0.14752608287350902,0.13200735639103364,0.8948068966503954
confirmatory,10040,direct_coupling_SCM,spectral_coherence,DESTROY,D8_block_shuffle,0.1340143170201533,0.1309628677964346,0.9772304236474987
confirmatory,10040,direct_coupling_SCM,autocorrelation_persistence,DESTROY,D8_block_shuffle,0.6097790678460612,0.5787090541432148,0.9490470969877733
confirmatory,10040,direct_coupling_SCM,linear_CKA,DESTROY,D8_block_shuffle,0.040602595980389185,0.018392881653718864,0.45299767686289116
confirmatory,10040,direct_coupling_SCM,VAR_ARX_predictive,DESTROY,D8_block_shuffle,0.04520704162796213,0.03371235919248289,0.7457324783586506
confirmatory,10040,history_dependent_relational_mode,correlon_v1,PRESERVE,P1_node_permutation,0.0,0.0,0.0
confirmatory,10040,history_dependent_relational_mode,pearson,PRESERVE,P1_node_permutation,0.0694216328312912,0.06942163283129121,1.0
confirmatory,10040,history_dependent_relational_mode,mutual_information,PRESERVE,P1_node_permutation,0.01464558465631094,0.01464558465631094,1.0
confirmatory,10040,history_dependent_relational_mode,largest_covariance_eigenvalue,PRESERVE,P1_node_permutation,1.500002303322669,1.5000023033226693,1.0
confirmatory,10040,history_dependent_relational_mode,pca_rank1_explained_variance,PRESERVE,P1_node_permutation,0.12500019194355574,0.1250001919435558,1.0
confirmatory,10040,history_dependent_relational_mode,spectral_coherence,PRESERVE,P1_node_permutation,0.14902941974538272,0.149029419745383,1.0
confirmatory,10040,history_dependent_relational_mode,autocorrelation_persistence,PRESERVE,P1_node_permutation,0.6282662987438306,0.6282662987438304,0.9999999999999998
confirmatory,10040,history_dependent_relational_mode,linear_CKA,PRESERVE,P1_node_permutation,0.027904282248129655,0.027904282248129648,0.9999999999999998
confirmatory,10040,history_dependent_relational_mode,VAR_ARX_predictive,PRESERVE,P1_node_permutation,0.04095515209695594,0.04095515209695594,1.0
confirmatory,10040,history_dependent_relational_mode,correlon_v1,PRESERVE,P2_global_scaling,0.0,0.0,0.0
confirmatory,10040,history_dependent_relational_mode,pearson,PRESERVE,P2_global_scaling,0.0694216328312912,0.0694216328312912,1.0
confirmatory,10040,history_dependent_relational_mode,mutual_information,PRESERVE,P2_global_scaling,0.01464558465631094,0.014645562395832035,0.9999984800552912
confirmatory,10040,history_dependent_relational_mode,largest_covariance_eigenvalue,PRESERVE,P2_global_scaling,1.500002303322669,2.3463145308180913,1.0
confirmatory,10040,history_dependent_relational_mode,pca_rank1_explained_variance,PRESERVE,P2_global_scaling,0.12500019194355574,0.18315989440547603,1.0
confirmatory,10040,history_dependent_relational_mode,spectral_coherence,PRESERVE,P2_global_scaling,0.14902941974538272,0.15973010778635108,1.0
confirmatory,10040,history_dependent_relational_mode,autocorrelation_persistence,PRESERVE,P2_global_scaling,0.6282662987438306,0.6282662987438307,1.0
confirmatory,10040,history_dependent_relational_mode,linear_CKA,PRESERVE,P2_global_scaling,0.027904282248129655,0.017003544761651886,0.609352521969691
confirmatory,10040,history_dependent_relational_mode,VAR_ARX_predictive,PRESERVE,P2_global_scaling,0.04095515209695594,0.04462282024869407,1.0
confirmatory,10040,history_dependent_relational_mode,correlon_v1,PRESERVE,P3_affine_offset,0.0,0.0,0.0
confirmatory,10040,history_dependent_relational_mode,pearson,PRESERVE,P3_affine_offset,0.0694216328312912,0.06942163283129119,0.9999999999999998
confirmatory,10040,history_dependent_relational_mode,mutual_information,PRESERVE,P3_affine_offset,0.01464558465631094,0.01464558465631094,1.0
confirmatory,10040,history_dependent_relational_mode,largest_covariance_eigenvalue,PRESERVE,P3_affine_offset,1.500002303322669,1.5000023033226686,0.9999999999999997
confirmatory,10040,history_dependent_relational_mode,pca_rank1_explained_variance,PRESERVE,P3_affine_offset,0.12500019194355574,0.12500019194355572,0.9999999999999998
confirmatory,10040,history_dependent_relational_mode,spectral_coherence,PRESERVE,P3_affine_offset,0.14902941974538272,0.14902941974538295,1.0
confirmatory,10040,history_dependent_relational_mode,autocorrelation_persistence,PRESERVE,P3_affine_offset,0.6282662987438306,0.6282662987438306,1.0
confirmatory,10040,history_dependent_relational_mode,linear_CKA,PRESERVE,P3_affine_offset,0.027904282248129655,0.027904282248129655,1.0
confirmatory,10040,history_dependent_relational_mode,VAR_ARX_predictive,PRESERVE,P3_affine_offset,0.04095515209695594,0.04095515209695588,0.9999999999999987
confirmatory,10040,history_dependent_relational_mode,correlon_v1,PRESERVE,P4_orthogonal_basis_rotation,0.0,0.0,0.0
confirmatory,10040,history_dependent_relational_mode,pearson,PRESERVE,P4_orthogonal_basis_rotation,0.0694216328312912,0.06876358955230885,0.9905210630729253
confirmatory,10040,history_dependent_relational_mode,mutual_information,PRESERVE,P4_orthogonal_basis_rotation,0.01464558465631094,0.01464558465631094,1.0
confirmatory,10040,history_dependent_relational_mode,largest_covariance_eigenvalue,PRESERVE,P4_orthogonal_basis_rotation,1.500002303322669,1.5000023033226693,1.0
confirmatory,10040,history_dependent_relational_mode,pca_rank1_explained_variance,PRESERVE,P4_orthogonal_basis_rotation,0.12500019194355574,0.12500019194355583,1.0
confirmatory,10040,history_dependent_relational_mode,spectral_coherence,PRESERVE,P4_orthogonal_basis_rotation,0.14902941974538272,0.14902941974538214,0.9999999999999961
confirmatory,10040,history_dependent_relational_mode,autocorrelation_persistence,PRESERVE,P4_orthogonal_basis_rotation,0.6282662987438306,0.6242129693370401,0.9935483895684126
confirmatory,10040,history_dependent_relational_mode,linear_CKA,PRESERVE,P4_orthogonal_basis_rotation,0.027904282248129655,0.027904282248129655,1.0
confirmatory,10040,history_dependent_relational_mode,VAR_ARX_predictive,PRESERVE,P4_orthogonal_basis_rotation,0.04095515209695594,0.040955152096956104,1.0
confirmatory,10040,history_dependent_relational_mode,correlon_v1,PRESERVE,P5_observation_noise,0.0,0.024555712839243758,1.0
confirmatory,10040,history_dependent_relational_mode,pearson,PRESERVE,P5_observation_noise,0.0694216328312912,0.06980173621925503,1.0
confirmatory,10040,history_dependent_relational_mode,mutual_information,PRESERVE,P5_observation_noise,0.01464558465631094,0.01476822782275855,1.0
confirmatory,10040,history_dependent_relational_mode,largest_covariance_eigenvalue,PRESERVE,P5_observation_noise,1.500002303322669,1.5150626465538948,1.0
confirmatory,10040,history_dependent_relational_mode,pca_rank1_explained_variance,PRESERVE,P5_observation_noise,0.12500019194355574,0.12511779266750578,1.0
confirmatory,10040,history_dependent_relational_mode,spectral_coherence,PRESERVE,P5_observation_noise,0.14902941974538272,0.15107530529995528,1.0
confirmatory,10040,history_dependent_relational_mode,autocorrelation_persistence,PRESERVE,P5_observation_noise,0.6282662987438306,0.6221212251549347,0.9902189985342482
confirmatory,10040,history_dependent_relational_mode,linear_CKA,PRESERVE,P5_observation_noise,0.027904282248129655,0.02814202652113396,1.0
confirmatory,10040,history_dependent_relational_mode,VAR_ARX_predictive,PRESERVE,P5_observation_noise,0.04095515209695594,0.04221720836224857,1.0
confirmatory,10040,history_dependent_relational_mode,correlon_v1,PRESERVE,P6_time_reparameterization,0.0,0.0,0.0
confirmatory,10040,history_dependent_relational_mode,pearson,PRESERVE,P6_time_reparameterization,0.0694216328312912,0.08277774992293883,1.0
confirmatory,10040,history_dependent_relational_mode,mutual_information,PRESERVE,P6_time_reparameterization,0.01464558465631094,0.02042796160350857,1.0
confirmatory,10040,history_dependent_relational_mode,largest_covariance_eigenvalue,PRESERVE,P6_time_reparameterization,1.500002303322669,1.46816922976996,0.9787779835522951
confirmatory,10040,history_dependent_relational_mode,pca_rank1_explained_variance,PRESERVE,P6_time_reparameterization,0.12500019194355574,0.13827073752956462,1.0
confirmatory,10040,history_dependent_relational_mode,spectral_coherence,PRESERVE,P6_time_reparameterization,0.14902941974538272,0.13178480126791448,0.8842871527854652
confirmatory,10040,history_dependent_relational_mode,autocorrelation_persistence,PRESERVE,P6_time_reparameterization,0.6282662987438306,0.7444470950121828,1.0
confirmatory,10040,history_dependent_relational_mode,linear_CKA,PRESERVE,P6_time_reparameterization,0.027904282248129655,0.03941291485822114,1.0
confirmatory,10040,history_dependent_relational_mode,VAR_ARX_predictive,PRESERVE,P6_time_reparameterization,0.04095515209695594,0.04456925686531393,1.0
confirmatory,10040,history_dependent_relational_mode,correlon_v1,PRESERVE,P7_coarse_graining,0.0,0.13526742270126466,1.0
confirmatory,10040,history_dependent_relational_mode,pearson,PRESERVE,P7_coarse_graining,0.0694216328312912,0.0832848870203809,1.0
confirmatory,10040,history_dependent_relational_mode,mutual_information,PRESERVE,P7_coarse_graining,0.01464558465631094,0.02143709733580712,1.0
confirmatory,10040,history_dependent_relational_mode,largest_covariance_eigenvalue,PRESERVE,P7_coarse_graining,1.500002303322669,1.3092884696316471,0.8728576394392396
confirmatory,10040,history_dependent_relational_mode,pca_rank1_explained_variance,PRESERVE,P7_coarse_graining,0.12500019194355574,0.13417098863984384,1.0
confirmatory,10040,history_dependent_relational_mode,spectral_coherence,PRESERVE,P7_coarse_graining,0.14902941974538272,0.3439553882501102,1.0
confirmatory,10040,history_dependent_relational_mode,autocorrelation_persistence,PRESERVE,P7_coarse_graining,0.6282662987438306,0.5289810273827756,0.841969445823263
confirmatory,10040,history_dependent_relational_mode,linear_CKA,PRESERVE,P7_coarse_graining,0.027904282248129655,0.039352629729914775,1.0
confirmatory,10040,history_dependent_relational_mode,VAR_ARX_predictive,PRESERVE,P7_coarse_graining,0.04095515209695594,0.08459212490715223,1.0
confirmatory,10040,history_dependent_relational_mode,correlon_v1,DESTROY,D1_temporal_shuffle,0.0,0.0,0.0
confirmatory,10040,history_dependent_relational_mode,pearson,DESTROY,D1_temporal_shuffle,0.0694216328312912,0.04872609723207004,0.7018863608478418
confirmatory,10040,history_dependent_relational_mode,mutual_information,DESTROY,D1_temporal_shuffle,0.01464558465631094,0.0069204043968529305,0.4725249663468269
confirmatory,10040,history_dependent_relational_mode,largest_covariance_eigenvalue,DESTROY,D1_temporal_shuffle,1.500002303322669,1.4485419314769792,0.9656931381160552
confirmatory,10040,history_dependent_relational_mode,pca_rank1_explained_variance,DESTROY,D1_temporal_shuffle,0.12500019194355574,0.1207118276230816,0.9656931381160553
confirmatory,10040,history_dependent_relational_mode,spectral_coherence,DESTROY,D1_temporal_shuffle,0.14902941974538272,0.1549982749898586,1.0
confirmatory,10040,history_dependent_relational_mode,autocorrelation_persistence,DESTROY,D1_temporal_shuffle,0.6282662987438306,0.03629869331291685,0.05777596758809641
confirmatory,10040,history_dependent_relational_mode,linear_CKA,DESTROY,D1_temporal_shuffle,0.027904282248129655,0.013746890158716524,0.49264446354422675
confirmatory,10040,history_dependent_relational_mode,VAR_ARX_predictive,DESTROY,D1_temporal_shuffle,0.04095515209695594,0.033012655490529785,0.8060684382852898
confirmatory,10040,history_dependent_relational_mode,correlon_v1,DESTROY,D2_phase_randomization,0.0,0.03873112246674062,1.0
confirmatory,10040,history_dependent_relational_mode,pearson,DESTROY,D2_phase_randomization,0.0694216328312912,0.05912188267714594,0.8516348617270965
confirmatory,10040,history_dependent_relational_mode,mutual_information,DESTROY,D2_phase_randomization,0.01464558465631094,0.01146230209496435,0.782645579807913
confirmatory,10040,history_dependent_relational_mode,largest_covariance_eigenvalue,DESTROY,D2_phase_randomization,1.500002303322669,1.3298870453291984,0.8865900021508989
confirmatory,10040,history_dependent_relational_mode,pca_rank1_explained_variance,DESTROY,D2_phase_randomization,0.12500019194355574,0.1108239204440999,0.8865900021508992
confirmatory,10040,history_dependent_relational_mode,spectral_coherence,DESTROY,D2_phase_randomization,0.14902941974538272,0.09775095403166612,0.6559171618508208
confirmatory,10040,history_dependent_relational_mode,autocorrelation_persistence,DESTROY,D2_phase_randomization,0.6282662987438306,0.6268257178209898,0.9977070536399596
confirmatory,10040,history_dependent_relational_mode,linear_CKA,DESTROY,D2_phase_randomization,0.027904282248129655,0.020481713380111566,0.7339989324213633
confirmatory,10040,history_dependent_relational_mode,VAR_ARX_predictive,DESTROY,D2_phase_randomization,0.04095515209695594,0.03733914396419391,0.9117081014813081
confirmatory,10040,history_dependent_relational_mode,correlon_v1,DESTROY,D3_IAAFT_surrogate,0.0,0.0,0.0
confirmatory,10040,history_dependent_relational_mode,pearson,DESTROY,D3_IAAFT_surrogate,0.0694216328312912,0.05867220247954946,0.8451573390982454
confirmatory,10040,history_dependent_relational_mode,mutual_information,DESTROY,D3_IAAFT_surrogate,0.01464558465631094,0.009224712337668528,0.6298630306775429
confirmatory,10040,history_dependent_relational_mode,largest_covariance_eigenvalue,DESTROY,D3_IAAFT_surrogate,1.500002303322669,1.404716224950927,0.9364760452962819
confirmatory,10040,history_dependent_relational_mode,pca_rank1_explained_variance,DESTROY,D3_IAAFT_surrogate,0.12500019194355574,0.11705968541257723,0.9364760452962818
confirmatory,10040,history_dependent_relational_mode,spectral_coherence,DESTROY,D3_IAAFT_surrogate,0.14902941974538272,0.11720893313940679,0.7864818459312172
confirmatory,10040,history_dependent_relational_mode,autocorrelation_persistence,DESTROY,D3_IAAFT_surrogate,0.6282662987438306,0.62662661247888,0.9973901413011823
confirmatory,10040,history_dependent_relational_mode,linear_CKA,DESTROY,D3_IAAFT_surrogate,0.027904282248129655,0.020188258729564475,0.7234824587153693
confirmatory,10040,history_dependent_relational_mode,VAR_ARX_predictive,DESTROY,D3_IAAFT_surrogate,0.04095515209695594,0.031603918546663445,0.771671375358229
confirmatory,10040,history_dependent_relational_mode,correlon_v1,DESTROY,D4_edge_cutting,0.0,0.030527655490856544,1.0
confirmatory,10040,history_dependent_relational_mode,pearson,DESTROY,D4_edge_cutting,0.0694216328312912,0.07033421626200696,1.0
confirmatory,10040,history_dependent_relational_mode,mutual_information,DESTROY,D4_edge_cutting,0.01464558465631094,0.014631444444301311,0.9990345068263605
confirmatory,10040,history_dependent_relational_mode,largest_covariance_eigenvalue,DESTROY,D4_edge_cutting,1.500002303322669,1.36902202167187,0.9126799463169734
confirmatory,10040,history_dependent_relational_mode,pca_rank1_explained_variance,DESTROY,D4_edge_cutting,0.12500019194355574,0.11408516847265582,0.9126799463169734
confirmatory,10040,history_dependent_relational_mode,spectral_coherence,DESTROY,D4_edge_cutting,0.14902941974538272,0.15705550486730988,1.0
confirmatory,10040,history_dependent_relational_mode,autocorrelation_persistence,DESTROY,D4_edge_cutting,0.6282662987438306,0.6081722634865416,0.968016690856305
confirmatory,10040,history_dependent_relational_mode,linear_CKA,DESTROY,D4_edge_cutting,0.027904282248129655,0.029109963403963095,1.0
confirmatory,10040,history_dependent_relational_mode,VAR_ARX_predictive,DESTROY,D4_edge_cutting,0.04095515209695594,0.03724912677188075,0.9095101559798469
confirmatory,10040,history_dependent_relational_mode,correlon_v1,DESTROY,D5_source_swap,0.0,0.0,0.0
confirmatory,10040,history_dependent_relational_mode,pearson,DESTROY,D5_source_swap,0.0694216328312912,0.06520981410928385,0.9393298810438104
confirmatory,10040,history_dependent_relational_mode,mutual_information,DESTROY,D5_source_swap,0.01464558465631094,0.011061830004373885,0.7553013596904937
confirmatory,10040,history_dependent_relational_mode,largest_covariance_eigenvalue,DESTROY,D5_source_swap,1.500002303322669,1.5460949140765008,1.0
confirmatory,10040,history_dependent_relational_mode,pca_rank1_explained_variance,DESTROY,D5_source_swap,0.12500019194355574,0.1288412428397084,1.0
confirmatory,10040,history_dependent_relational_mode,spectral_coherence,DESTROY,D5_source_swap,0.14902941974538272,0.12444328378302398,0.8350249500778824
confirmatory,10040,history_dependent_relational_mode,autocorrelation_persistence,DESTROY,D5_source_swap,0.6282662987438306,0.6211563984468634,0.9886833014739406
confirmatory,10040,history_dependent_relational_mode,linear_CKA,DESTROY,D5_source_swap,0.027904282248129655,0.02483734957961551,0.8900909673561049
confirmatory,10040,history_dependent_relational_mode,VAR_ARX_predictive,DESTROY,D5_source_swap,0.04095515209695594,0.032339341130625254,0.7896281535975282
confirmatory,10040,history_dependent_relational_mode,correlon_v1,DESTROY,D6_common_driver_replacement,0.0,0.07822356663601024,1.0
confirmatory,10040,history_dependent_relational_mode,pearson,DESTROY,D6_common_driver_replacement,0.0694216328312912,0.05623955083532326,0.8101156446722724
confirmatory,10040,history_dependent_relational_mode,mutual_information,DESTROY,D6_common_driver_replacement,0.01464558465631094,0.00857322347801348,0.5853793944865961
confirmatory,10040,history_dependent_relational_mode,largest_covariance_eigenvalue,DESTROY,D6_common_driver_replacement,1.500002303322669,1.4449336036157856,0.9632875899024287
confirmatory,10040,history_dependent_relational_mode,pca_rank1_explained_variance,DESTROY,D6_common_driver_replacement,0.12500019194355574,0.1204111336346488,0.9632875899024287
confirmatory,10040,history_dependent_relational_mode,spectral_coherence,DESTROY,D6_common_driver_replacement,0.14902941974538272,0.17510028583363565,1.0
confirmatory,10040,history_dependent_relational_mode,autocorrelation_persistence,DESTROY,D6_common_driver_replacement,0.6282662987438306,0.04445508540736445,0.07075834800664771
